,Lat,Population,Lon,Voivodeship
12675005,53.55208333337618,2.7412331470502247,15.822916666679324,zachodniopomorskie
9506307,51.39097222226333,4.920380030228082,21.10236111112799,mazowieckie
4156824,52.87013888893118,1.1124386103106985,17.194861111124865,wielkopolskie
6952701,50.524027777818205,0.8317293178090635,22.44958333335129,podkarpackie
10259238,50.11319444448454,1.1154451436273296,21.16236111112804,małopolskie
14898891,49.93791666670661,1.1458890027919169,19.54847222223786,małopolskie
9441191,51.477361111152284,1.621160784535978,15.367361111123405,lubuskie
12600883,51.37347222226332,1.7344616442569398,20.254861111127315,łódzkie
8151078,51.5062500000412,3.9902216809596713,20.00652777779378,łódzkie
1986997,49.85097222226211,3.79512851905766,19.034305555570786,śląskie
1641116,51.64375000004132,0.9416490012303128,21.36430555557265,mazowieckie
13055020,53.297083333375966,1.3960432132650185,21.423472222239358,mazowieckie
9131358,50.96180555559632,1.6922881052591594,20.99847222223902,świętokrzyskie
2147073,51.565694444485686,5.479795995691832,21.83097222223969,lubelskie
2781914,50.105972222262295,1.4145871171656843,19.79708333334917,małopolskie
13905320,49.6540277778175,1.9871000171373665,19.92069444446038,małopolskie
6712303,53.1437500000425,1.7658592033004277,16.861527777791267,wielkopolskie
2239075,52.78819444448668,0.645413569518038,22.390416666684576,mazowieckie
5443011,51.12791666670756,5.593576070266667,15.932361111123855,dolnośląskie
705024,52.970972222264606,0.9838016726630128,19.259861111126522,kujawsko-pomorskie
10278960,51.4431944444856,1.8220861472900003,17.907083333347657,wielkopolskie
4748166,51.47708333337451,5.398191540799012,21.473194444461626,mazowieckie
1046905,49.9431944444844,0.2566910795849857,20.010138888904894,małopolskie
12790412,50.1590277778179,1.372724232588722,18.22986111112569,śląskie
6770012,50.32680555559581,7.444106634168496,18.994583333348533,śląskie
12782587,50.514861111151525,1.661110702330321,16.7790277777912,dolnośląskie
2894510,49.48208333337292,1.9367596461474663,20.067916666682716,małopolskie
2587222,51.652638888930205,0.7740780724462284,22.77791666668489,lubelskie
8920232,52.91569444448678,0.7331697290902767,22.64847222224034,podlaskie
5487374,51.674861111152445,1.5493111281879588,22.060138888906536,lubelskie
17191790,50.449305555595906,1.8061652441408629,22.151805555573283,podkarpackie
12059404,52.23708333337512,1.4643286018630606,18.60208333334821,wielkopolskie
17182277,52.97847222226461,5.350357291563451,22.24458333335113,podlaskie
7964950,52.912083333375655,0.8434962069994008,21.765694444461857,mazowieckie
2210736,52.25791666670847,1.2355767861915283,18.80986111112616,wielkopolskie
4658610,50.84680555559625,1.3489894290866893,20.19402777779393,świętokrzyskie
16024838,53.26541666670928,0.9035342131749496,22.809027777796025,podlaskie
6323687,50.41652777781811,1.4240870222998736,19.73458333334912,małopolskie
510996,52.13402777781948,1.3707225962465313,16.00791666667947,wielkopolskie
5744962,51.107916666707546,1.485173923322893,20.737083333349922,świętokrzyskie
15357692,50.43625000004034,1.4536023275335164,21.27486111112813,świętokrzyskie
15965889,52.25791666670847,1.269618706290491,20.59875000001648,mazowieckie
5526400,50.98152777781856,1.0936960098012478,22.191250000017753,lubelskie
16951583,50.320972222262476,3.2834838151330428,19.20402777779314,śląskie
13078967,50.15458333337345,0.8949850920290192,20.237916666682857,małopolskie
15200286,52.25458333337514,0.7264426226980388,19.559305555571203,łódzkie
14745559,52.714305555597726,1.1906355809884719,19.31958333334879,kujawsko-pomorskie
5806147,50.58819444448491,1.8452429872295848,16.553750000013242,dolnośląskie
7032284,51.12263888892978,0.6988301225534456,21.433750000017145,mazowieckie
1090327,51.63486111115242,1.8406913863419443,16.110416666679555,dolnośląskie
2453131,50.748750000040594,0.7556555712919133,19.862361111127,świętokrzyskie
4587690,52.25347222226402,1.7950800186588034,15.906527777790506,wielkopolskie
3085405,54.55097222226586,1.6713597375350997,18.089027777792246,pomorskie
4762458,50.59263888892936,1.0881725172190502,22.117083333351026,podkarpackie
12670752,53.04125000004243,1.484882217957652,15.64569444445696,zachodniopomorskie
2031548,52.822361111153356,0.9416466948794272,20.09013888890496,mazowieckie
12932734,53.10541666670915,0.669158821275272,22.62819444446255,podlaskie
2490003,51.8131944444859,0.9084343397720832,18.02625000001442,wielkopolskie
9036967,49.90791666670659,1.5042199798393034,22.51375000001801,podkarpackie
3270838,50.069305555595605,3.2080014625748148,18.59819444445932,śląskie
1650900,51.84513888893037,0.9505133032390888,18.42486111112585,wielkopolskie
5684849,51.744861111152495,1.514805812821593,19.797361111126946,łódzkie
11787966,51.962361111152674,1.4341333474956153,17.747638888903086,wielkopolskie
3019190,52.55013888893093,2.2909971226386614,16.708750000013367,wielkopolskie
7914624,50.7045833333739,0.9488152947201121,19.438194444459995,śląskie
4736858,50.06097222226226,1.563900123501495,20.53763888890532,małopolskie
11574550,51.67652777781912,1.861928941735324,16.525694444457663,dolnośląskie
7642177,53.168750000042536,2.9139380914145554,15.439861111123465,zachodniopomorskie
17066969,52.184861111152856,1.0717604096651658,18.263472222236828,wielkopolskie
15244311,52.58263888893095,2.2119877201015834,16.756805555568963,wielkopolskie
6728020,51.42236111115225,1.1393814987441613,21.489861111128306,mazowieckie
8378505,53.12097222226472,6.000148542957121,18.052361111125556,kujawsko-pomorskie
6246003,50.14402777781789,2.4912007863309285,18.631250000014905,śląskie
8580055,49.97013888892887,0.9513451151955614,19.534305555571184,małopolskie
7100683,54.34652777782126,1.1598959182766622,18.31097222223687,pomorskie
3406261,50.023750000040025,3.2709091716834147,18.482361111125893,śląskie
13564860,52.59430555559763,16.153062443477562,18.992361111126304,kujawsko-pomorskie
8506474,53.15236111115363,1.1797151990525665,17.796805555569797,kujawsko-pomorskie
10814451,49.64597222226193,1.7075759988899408,21.814305555573007,podkarpackie
10868416,54.18930555559891,8.193065073521067,15.647361111123626,zachodniopomorskie
8164134,52.11847222226391,0.8454623704804408,20.437916666683016,mazowieckie
8198892,50.95875000004077,1.3981740005945098,21.251527777794774,świętokrzyskie
10964226,51.6476388889302,4.151515071430604,19.331250000015462,łódzkie
3022768,51.344861111152184,1.1224112068358854,19.694861111126865,łódzkie
3562794,52.06958333337498,2.4178793219679573,20.66625000001653,mazowieckie
15625391,52.1918055555973,5.499272051512772,20.8231944444611,mazowieckie
6833199,52.24430555559735,1.31169702184646,20.88597222223893,mazowieckie
12127887,50.44958333337369,1.060555611535257,22.28930555557339,podkarpackie
16430150,52.140972222263926,1.4565801510225758,21.58152777779504,mazowieckie
16624353,51.84958333337482,1.397966003006374,21.547638888906125,mazowieckie
12729337,51.1565277778187,0.8402347843825295,22.89541666668498,lubelskie
10902021,51.0618055555964,1.6777497945245168,16.42347222223536,dolnośląskie
2417691,51.3270833333744,1.3942003072399085,22.231805555573334,lubelskie
15650943,51.70291666670803,0.9773734438892048,22.072361111128764,lubelskie
16366584,52.23375000004179,1.4044767933373477,17.74263888890308,wielkopolskie
8826803,52.66152777781991,1.3813216114903526,16.496805555568752,wielkopolskie
14622626,54.2676388889323,2.327586405183081,18.57736111112597,pomorskie
4485214,51.41652777781891,1.3404516012011494,21.059305555572397,mazowieckie
7038832,52.48569444448643,3.007980390414878,16.974027777791356,wielkopolskie
1844454,52.107916666708356,1.2133096206971463,17.373194444458342,wielkopolskie
8281825,54.03597222226546,0.9451639503212856,20.611527777794265,warmińsko-mazurskie
1023984,50.8384722222629,1.1177359181259083,21.73152777779516,świętokrzyskie
8442301,50.46430555559592,0.8876274549174097,23.389583333352046,lubelskie
16598096,52.666805555597676,1.2737037743425712,21.934861111128654,mazowieckie
13070362,49.66986111115086,1.1467190848430573,21.56013888890613,podkarpackie
6125711,54.08819444448771,1.3938586772216726,15.464027777790148,zachodniopomorskie
2954553,52.26791666670848,1.0869049773408357,18.009305555569966,wielkopolskie
14815547,51.25069444448543,1.1003633644883948,22.468472222240194,lubelskie
5799996,53.25291666670927,1.5491908889418262,17.27319444445826,wielkopolskie
16690115,52.18263888893063,1.4565801510225758,21.58791666668393,mazowieckie
4085575,52.52791666670869,1.0306752086041269,19.159027777793106,kujawsko-pomorskie
5631107,52.01069444448605,1.1940434615413549,18.15569444445897,wielkopolskie
